couch	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00011873.JPEG 
lemon	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00040755.JPEG 
sauce	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00031469.JPEG 
cloak	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00008369.JPEG 
apron	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00028547.JPEG 
salad	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00012831.JPEG 
sword	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00003217.JPEG 
bride	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00012716.JPEG 
round	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00000855.JPEG 
green	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00040398.JPEG 
berry	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00020552.JPEG 
cream	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00000928.JPEG 
altar	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00011759.JPEG 
dryer	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00005938.JPEG 
cliff	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00002476.JPEG 
chest	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00020396.JPEG 
cover	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00008243.JPEG 
short	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00002555.JPEG 
koala	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00003551.JPEG 
music	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00022310.JPEG 
stage	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00013796.JPEG 
stack	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00002596.JPEG 
snail	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00006860.JPEG 
patio	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00003646.JPEG 
radio	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00035362.JPEG 
smoke	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00042034.JPEG 
booth	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00041733.JPEG 
glass	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00004061.JPEG 
bison	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00039846.JPEG 
bagel	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00011885.JPEG 
heart	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00042139.JPEG 
swing	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00035329.JPEG 
alarm	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00005413.JPEG 
ledge	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00009991.JPEG 
brass	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00039450.JPEG 
scale	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00018820.JPEG 
broom	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00010279.JPEG 
shark	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00009460.JPEG 
acorn	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00016842.JPEG 
kayak	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00017617.JPEG 
stole	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00018510.JPEG 
power	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00038111.JPEG 
quill	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00012813.JPEG 
screw	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00038634.JPEG 
vault	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00024062.JPEG 
force	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00003212.JPEG 
cabin	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00041683.JPEG 
torch	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00004239.JPEG 
wreck	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00033744.JPEG 
crate	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00003847.JPEG 
grill	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00005817.JPEG 
tooth	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00005233.JPEG 
brush	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00003523.JPEG 
frame	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00039424.JPEG 
maker	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00036221.JPEG 
trick	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00034879.JPEG 
otter	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00042779.JPEG 
rusty	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00033953.JPEG 
model	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00027130.JPEG 
steel	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00023418.JPEG 
dirty	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00004440.JPEG 
trash	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00032081.JPEG 
daisy	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00009188.JPEG 
paint	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00035349.JPEG 
cloud	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00039344.JPEG 
adult	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00005026.JPEG 
motor	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00026280.JPEG 
puppy	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00005206.JPEG 
candy	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00008801.JPEG 
glove	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00008099.JPEG 
trail	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00005546.JPEG 
mural	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00008355.JPEG 
shore	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00031869.JPEG 
grass	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00014299.JPEG 
owner	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00008284.JPEG 
arrow	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00031292.JPEG 
skier	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00007148.JPEG 
smile	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00019747.JPEG 
blade	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00039287.JPEG 
olive	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00042168.JPEG 
mower	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00033574.JPEG 
wagon	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00022336.JPEG 
lobby	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00040016.JPEG 
sugar	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00014186.JPEG 
label	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00042883.JPEG 
blind	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00011244.JPEG 
stalk	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00011345.JPEG 
plank	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00011684.JPEG 
hotel	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00012625.JPEG 
frown	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00013419.JPEG 
stain	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00014200.JPEG 
salon	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00014462.JPEG 
icing	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00034148.JPEG 
clown	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00020896.JPEG 
alley	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00041943.JPEG 
roast	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00037357.JPEG 
stool	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00019137.JPEG 
shrub	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00018967.JPEG 
strap	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00021228.JPEG 
straw	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00035962.JPEG 
steam	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00020437.JPEG 
stall	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00021217.JPEG 
rider	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00021227.JPEG 
muddy	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00031586.JPEG 
dress	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00026729.JPEG 
crust	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00022876.JPEG 
slice	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00023063.JPEG 
guard	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00026628.JPEG 
gravy	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00024528.JPEG 
polar	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00027913.JPEG 
saint	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00028195.JPEG 
title	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00029708.JPEG 
shine	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00029794.JPEG 
price	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00030064.JPEG 
bacon	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00030273.JPEG 
treat	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00031687.JPEG 
woven	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00035373.JPEG 
lunch	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00035995.JPEG 
dance	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00037236.JPEG 
craft	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00039495.JPEG 
sport	https://expdata.ling.uni-potsdam.de/wordle-newpairs/ILSVRC2012_val_00042115.JPEG 
